times 	 signal 	 freqs 	 dft
355.0000000000	0.2189408142	0.0082175926	4.0216405609
356.0000000000	0.2129408142	0.0082407407	1.4039945891
357.0000000000	0.2169408142	0.0082638889	2.8050048689
358.0000000000	0.2029408142	0.0082870370	2.4315610079
359.0000000000	0.1879408142	0.0083101852	6.2097185135
360.0000000000	0.1999408142	0.0083333333	7.0198013738
361.0000000000	0.2009408142	0.0083564815	2.8239843070
362.0000000000	0.1989408142	0.0083796296	4.6991460878
363.0000000000	0.1949408142	0.0084027778	8.2037583318
364.0000000000	0.1739408142	0.0084259259	7.3202188303
365.0000000000	0.1599408142	0.0084490741	5.2273480382
366.0000000000	0.1479408142	0.0084722222	1.4779777765
367.0000000000	0.1469408142	0.0084953704	3.5275110848
368.0000000000	0.1539408142	0.0085185185	3.2219097504
369.0000000000	0.1569408142	0.0085416667	13.5350321239
370.0000000000	0.1509408142	0.0085648148	2.2606777811
371.0000000000	0.1549408142	0.0085879630	4.0978619691
372.0000000000	0.1449408142	0.0086111111	2.5204674232
373.0000000000	0.1469408142	0.0086342593	4.1089762319
374.0000000000	0.1349408142	0.0086574074	1.1977727822
375.0000000000	0.1329408142	0.0086805556	3.2582726315
376.0000000000	0.1199408142	0.0087037037	3.5294625354
377.0000000000	0.1069408142	0.0087268519	1.6204774676
378.0000000000	0.1099408142	0.0087500000	1.1414420382
379.0000000000	0.1159408142	0.0087731481	5.6892581264
380.0000000000	0.1099408142	0.0087962963	1.5387667168
381.0000000000	0.1029408142	0.0088194444	0.7472582845
382.0000000000	0.0959408142	0.0088425926	1.4925140809
383.0000000000	0.0859408142	0.0088657407	4.1579788633
384.0000000000	0.0959408142	0.0088888889	6.6418197117
385.0000000000	0.1039408142	0.0089120370	1.4201388009
386.0000000000	0.1099408142	0.0089351852	3.4510032752
387.0000000000	0.1019408142	0.0089583333	4.2384257362
388.0000000000	0.0759408142	0.0089814815	6.7912079946
389.0000000000	0.0759408142	0.0090046296	5.6926696711
390.0000000000	0.0679408142	0.0090277778	3.1494930297
391.0000000000	0.0809408142	0.0090509259	3.3910009659
392.0000000000	0.0799408142	0.0090740741	6.5694070749
393.0000000000	0.0769408142	0.0090972222	4.8630830039
394.0000000000	0.0789408142	0.0091203704	2.0124322088
395.0000000000	0.0669408142	0.0091435185	4.0419279452
396.0000000000	0.0729408142	0.0091666667	9.2375212128
397.0000000000	0.0729408142	0.0091898148	8.0985910980
398.0000000000	0.0539408142	0.0092129630	4.9228293924
399.0000000000	0.0549408142	0.0092361111	3.4651605769
400.0000000000	0.0399408142	0.0092592593	7.7185995951
401.0000000000	0.0219408142	0.0092824074	1.9124403682
402.0000000000	0.0189408142	0.0093055556	4.0624674308
403.0000000000	0.0229408142	0.0093287037	13.5536212173
404.0000000000	0.0139408142	0.0093518519	3.4403813511
405.0000000000	0.0089408142	0.0093750000	4.7234105791
406.0000000000	-0.0130591858	0.0093981481	4.0262732803
407.0000000000	-0.0150591858	0.0094212963	3.0539050332
408.0000000000	-0.0290591858	0.0094444444	9.6800059167
409.0000000000	-0.0140591858	0.0094675926	11.5490394170
410.0000000000	-0.0160591858	0.0094907407	3.6477583295
411.0000000000	-0.0280591858	0.0095138889	11.4371799162
412.0000000000	-0.0240591858	0.0095370370	4.1915009757
413.0000000000	-0.0440591858	0.0095601852	5.6963469429
414.0000000000	-0.0430591858	0.0095833333	5.8500753741
415.0000000000	-0.0480591858	0.0096064815	2.4455489737
416.0000000000	-0.0530591858	0.0096296296	3.1815791872
417.0000000000	-0.0480591858	0.0096527778	7.6863276253
418.0000000000	-0.0470591858	0.0096759259	4.4077432193
419.0000000000	-0.0500591858	0.0096990741	9.7479588597
420.0000000000	-0.0420591858	0.0097222222	14.3204350420
421.0000000000	-0.0450591858	0.0097453704	4.4005740923
422.0000000000	-0.0540591858	0.0097685185	7.5183177693
423.0000000000	-0.0470591858	0.0097916667	8.7828657919
424.0000000000	-0.0540591858	0.0098148148	2.8054682614
425.0000000000	-0.0580591858	0.0098379630	4.1213712168
426.0000000000	-0.0500591858	0.0098611111	5.9478083985
427.0000000000	-0.0570591858	0.0098842593	7.0502091297
428.0000000000	-0.0570591858	0.0099074074	2.9778893094
429.0000000000	-0.0610591858	0.0099305556	2.8145036139
430.0000000000	-0.0720591858	0.0099537037	6.0333608901
431.0000000000	-0.0810591858	0.0099768519	15.5442921988
432.0000000000	-0.0970591858	0.0100000000	5.7289689413
433.0000000000	-0.0990591858	0.0100231481	6.0432394747
434.0000000000	-0.0940591858	0.0100462963	7.5731800297
435.0000000000	-0.1050591858	0.0100694444	8.2151712326
436.0000000000	-0.0990591858	0.0100925926	4.2558812124
437.0000000000	-0.1000591858	0.0101157407	2.5949756432
438.0000000000	-0.1170591858	0.0101388889	8.2120875763
439.0000000000	-0.1100591858	0.0101620370	1.3492686700
440.0000000000	-0.1200591858	0.0101851852	4.7934769017
441.0000000000	-0.1270591858	0.0102083333	5.6959494659
442.0000000000	-0.1200591858	0.0102314815	7.8971025614
443.0000000000	-0.1270591858	0.0102546296	7.8995829095
444.0000000000	-0.1280591858	0.0102777778	12.1665147975
445.0000000000	-0.1320591858	0.0103009259	5.1020487367
446.0000000000	-0.1410591858	0.0103240741	16.3248513189
447.0000000000	-0.1540591858	0.0103472222	13.6987785970
448.0000000000	-0.1440591858	0.0103703704	5.2329140825
449.0000000000	-0.1580591858	0.0103935185	11.2533817339
450.0000000000	-0.1450591858	0.0104166667	7.7051477798
451.0000000000	-0.1520591858	0.0104398148	2.3806801907
452.0000000000	-0.1510591858	0.0104629630	7.5028039368
453.0000000000	-0.1580591858	0.0104861111	13.4639976051
454.0000000000	-0.1540591858	0.0105092593	13.2788163834
455.0000000000	-0.1660591858	0.0105324074	6.2279438182
456.0000000000	-0.1640591858	0.0105555556	10.8009672261
457.0000000000	-0.1720591858	0.0105787037	9.7942389310
458.0000000000	-0.1860591858	0.0106018519	10.4354650586
459.0000000000	-0.1730591858	0.0106250000	5.2764510693
460.0000000000	-0.1730591858	0.0106481481	7.3203156233
461.0000000000	-0.1690591858	0.0106712963	5.3650510655
462.0000000000	-0.1680591858	0.0106944444	3.5294690557
463.0000000000	-0.1730591858	0.0107175926	1.3084976442
464.0000000000	-0.1780591858	0.0107407407	5.2867711178
465.0000000000	-0.1760591858	0.0107638889	9.2039503457
466.0000000000	-0.1760591858	0.0107870370	5.6143080913
467.0000000000	-0.1790591858	0.0108101852	2.6375915446
468.0000000000	-0.1860591858	0.0108333333	5.3510496017
469.0000000000	-0.1880591858	0.0108564815	4.8953359707
470.0000000000	-0.2040591858	0.0108796296	5.5383429158
471.0000000000	-0.2060591858	0.0109027778	9.5114182663
472.0000000000	-0.2180591858	0.0109259259	9.8963875035
473.0000000000	-0.2160591858	0.0109490741	9.4194070276
474.0000000000	-0.2130591858	0.0109722222	14.3104344133
475.0000000000	-0.2310591858	0.0109953704	5.9949772443
476.0000000000	-0.2160591858	0.0110185185	5.2843388577
477.0000000000	-0.2190591858	0.0110416667	8.2778309957
478.0000000000	-0.2270591858	0.0110648148	7.9461313578
479.0000000000	-0.2330591858	0.0110879630	12.6162894607
480.0000000000	-0.2420591858	0.0111111111	5.8885612117
481.0000000000	-0.2580591858	0.0111342593	4.7618649860
482.0000000000	-0.2620591858	0.0111574074	9.0075015548
483.0000000000	-0.2730591858	0.0111805556	5.9933282986
484.0000000000	-0.2650591858	0.0112037037	8.3496759511
485.0000000000	-0.2690591858	0.0112268519	3.0639673465
486.0000000000	-0.2750591858	0.0112500000	15.5642299330
487.0000000000	-0.2680591858	0.0112731481	7.7711962940
488.0000000000	-0.2720591858	0.0112962963	2.7425627678
489.0000000000	-0.2630591858	0.0113194444	13.6390819256
490.0000000000	-0.2600591858	0.0113425926	11.7099286462
491.0000000000	-0.2690591858	0.0113657407	12.3754722623
492.0000000000	-0.2770591858	0.0113888889	4.9201708594
