times 	 signal 	 freqs 	 dft
383.0000000000	2.3309092511	0.0088657407	22.6292075556
384.0000000000	2.3589092511	0.0088888889	26.0090254312
385.0000000000	2.3909092511	0.0089120370	20.0084176657
386.0000000000	2.4209092511	0.0089351852	21.0075550328
387.0000000000	2.4579092511	0.0089583333	11.3639966684
388.0000000000	2.4929092511	0.0089814815	17.6264595665
389.0000000000	2.5289092511	0.0090046296	4.4776006410
390.0000000000	2.5699092511	0.0090277778	34.9358607066
391.0000000000	2.6019092511	0.0090509259	22.8588805966
392.0000000000	2.6319092511	0.0090740741	6.5577994095
393.0000000000	2.6630521082	0.0090972222	8.8806366001
394.0000000000	2.6941949653	0.0091203704	14.6689083203
395.0000000000	2.7253378225	0.0091435185	9.6916529979
396.0000000000	2.7564806796	0.0091666667	32.9716281320
397.0000000000	2.7876235368	0.0091898148	15.9885533571
398.0000000000	2.8187663939	0.0092129630	41.7059148085
399.0000000000	2.8499092511	0.0092361111	20.7080332300
400.0000000000	2.8809092511	0.0092592593	9.5831047109
401.0000000000	2.9099092511	0.0092824074	24.2144380345
402.0000000000	2.9379092511	0.0093055556	45.1952050090
403.0000000000	2.9599092511	0.0093287037	56.9924388629
404.0000000000	2.9849092511	0.0093518519	64.4182944104
405.0000000000	3.0159092511	0.0093750000	52.1793867109
406.0000000000	3.0479092511	0.0093981481	27.2836829104
407.0000000000	3.0789092511	0.0094212963	70.1220075803
408.0000000000	3.1049092511	0.0094444444	69.5642413647
409.0000000000	3.1379092511	0.0094675926	14.3371050719
410.0000000000	3.1689092511	0.0094907407	49.4883268446
411.0000000000	3.1889092511	0.0095138889	79.9907609295
412.0000000000	3.2109092511	0.0095370370	47.8009894269
413.0000000000	3.2329092511	0.0095601852	29.5785115475
414.0000000000	3.2659092511	0.0095833333	49.3206888825
415.0000000000	3.2959092511	0.0096064815	22.3967777650
416.0000000000	3.3199092511	0.0096296296	10.6513622207
417.0000000000	3.3409092511	0.0096527778	16.9803651889
418.0000000000	3.3599092511	0.0096759259	21.4967000280
419.0000000000	3.3839092511	0.0096990741	25.6640460271
420.0000000000	3.4009092511	0.0097222222	22.0610866004
421.0000000000	3.4139092511	0.0097453704	24.2200228466
422.0000000000	3.4399092511	0.0097685185	8.5095036812
423.0000000000	3.4659092511	0.0097916667	14.8035897478
424.0000000000	3.4939092511	0.0098148148	18.3607323411
425.0000000000	3.5109092511	0.0098379630	18.8404045329
426.0000000000	3.5299092511	0.0098611111	13.7262246321
427.0000000000	3.5489092511	0.0098842593	6.5562008767
428.0000000000	3.5659092511	0.0099074074	11.8790957267
429.0000000000	3.5779092511	0.0099305556	30.6902061393
430.0000000000	3.5909092511	0.0099537037	15.0866346895
431.0000000000	3.6089092511	0.0099768519	16.7922001516
432.0000000000	3.6309092511	0.0100000000	1.4323311204
433.0000000000	3.6499092511	0.0100231481	22.7579644959
434.0000000000	3.6739092511	0.0100462963	22.9375896477
435.0000000000	3.6899092511	0.0100694444	18.9215636955
436.0000000000	3.7099092511	0.0100925926	18.9986838105
437.0000000000	3.7209092511	0.0101157407	13.5442519974
438.0000000000	3.7329092511	0.0101388889	8.2811831341
439.0000000000	3.7519092511	0.0101620370	9.1112160127
440.0000000000	3.7689092511	0.0101851852	28.8533207214
441.0000000000	3.7869092511	0.0102083333	3.0758261925
442.0000000000	3.8009092511	0.0102314815	2.3108295440
443.0000000000	3.8229092511	0.0102546296	14.6740694811
444.0000000000	3.8399092511	0.0102777778	13.4609382125
445.0000000000	3.8549092511	0.0103009259	27.4675518594
446.0000000000	3.8629092511	0.0103240741	16.3158938589
447.0000000000	3.8719092511	0.0103472222	14.6855205526
448.0000000000	3.8869092511	0.0103703704	5.0239792858
449.0000000000	3.9049092511	0.0103935185	19.5614564700
450.0000000000	3.9169092511	0.0104166667	7.4455061853
451.0000000000	3.9189092511	0.0104398148	25.0351146105
