times 	 signal 	 freqs 	 dft
252.0000000000	-0.0304655259	0.0058333333	1.0390313807
253.0000000000	-0.0294655259	0.0058564815	1.4496537540
254.0000000000	-0.0354655259	0.0058796296	13.0333337949
255.0000000000	-0.0329655259	0.0059027778	11.0508600118
256.0000000000	-0.0304655259	0.0059259259	9.5620709646
257.0000000000	-0.0324655259	0.0059490741	9.4431353602
258.0000000000	-0.0304655259	0.0059722222	6.0392483295
259.0000000000	-0.0404655259	0.0059953704	3.9839390623
260.0000000000	-0.0344655259	0.0060185185	10.6711636071
261.0000000000	-0.0379655259	0.0060416667	8.5021299005
262.0000000000	-0.0414655259	0.0060648148	10.3464815823
263.0000000000	-0.0404655259	0.0060879630	5.0297311357
264.0000000000	-0.0424655259	0.0061111111	9.7132069337
265.0000000000	-0.0434655259	0.0061342593	9.4959881557
266.0000000000	-0.0464655259	0.0061574074	6.7822061916
267.0000000000	-0.0483405259	0.0061805556	9.6103874565
268.0000000000	-0.0502155259	0.0062037037	2.1168952955
269.0000000000	-0.0520905259	0.0062268519	10.7894843768
270.0000000000	-0.0539655259	0.0062500000	2.1201727980
271.0000000000	-0.0558405259	0.0062731481	15.9523056927
272.0000000000	-0.0577155259	0.0062962963	5.3785219100
273.0000000000	-0.0595905259	0.0063194444	4.6006888413
274.0000000000	-0.0614655259	0.0063425926	7.8679641499
275.0000000000	-0.0604655259	0.0063657407	7.0791757838
276.0000000000	-0.0664655259	0.0063888889	17.0220434588
277.0000000000	-0.0674655259	0.0064120370	6.3082044702
278.0000000000	-0.0654655259	0.0064351852	3.8094175246
279.0000000000	-0.0704655259	0.0064583333	10.0980409715
280.0000000000	-0.0754655259	0.0064814815	5.6871950786
281.0000000000	-0.0744655259	0.0065046296	3.6428122985
282.0000000000	-0.0784655259	0.0065277778	7.1894177805
283.0000000000	-0.0854655259	0.0065509259	5.0288340087
284.0000000000	-0.0894655259	0.0065740741	7.8377713875
285.0000000000	-0.0914655259	0.0065972222	6.5144360316
286.0000000000	-0.0934655259	0.0066203704	4.4445335832
287.0000000000	-0.0924655259	0.0066435185	12.4647131058
288.0000000000	-0.0954655259	0.0066666667	4.9729320949
289.0000000000	-0.0944655259	0.0066898148	15.1502685013
290.0000000000	-0.0984655259	0.0067129630	5.7924281921
291.0000000000	-0.0974655259	0.0067361111	14.5728214415
292.0000000000	-0.0964655259	0.0067592593	5.6603867803
293.0000000000	-0.1024655259	0.0067824074	2.6305636529
294.0000000000	-0.1064655259	0.0068055556	1.8754068530
295.0000000000	-0.1034655259	0.0068287037	10.3253332154
296.0000000000	-0.1104655259	0.0068518519	9.3823844521
297.0000000000	-0.1114655259	0.0068750000	5.4474615835
298.0000000000	-0.1124655259	0.0068981481	11.2778590788
299.0000000000	-0.1124655259	0.0069212963	2.4131299424
300.0000000000	-0.1134655259	0.0069444444	5.9308434119
301.0000000000	-0.1104655259	0.0069675926	0.9192401710
302.0000000000	-0.1104655259	0.0069907407	8.2183050189
303.0000000000	-0.1144655259	0.0070138889	3.2701799342
304.0000000000	-0.1184655259	0.0070370370	4.8838761252
305.0000000000	-0.1174655259	0.0070601852	3.1348277851
306.0000000000	-0.1174655259	0.0070833333	14.2228050210
307.0000000000	-0.1284655259	0.0071064815	5.4031959295
308.0000000000	-0.1244655259	0.0071296296	5.0129566570
309.0000000000	-0.1264655259	0.0071527778	4.2821829881
310.0000000000	-0.1284655259	0.0071759259	5.1066966544
311.0000000000	-0.1324655259	0.0071990741	10.0708070433
312.0000000000	-0.1304655259	0.0072222222	9.1686279984
313.0000000000	-0.1314655259	0.0072453704	2.2477668563
314.0000000000	-0.1344655259	0.0072685185	5.3918286752
315.0000000000	-0.1359655259	0.0072916667	4.0550370141
316.0000000000	-0.1374655259	0.0073148148	13.4343984340
317.0000000000	-0.1389655259	0.0073379630	7.2822022564
318.0000000000	-0.1404655259	0.0073611111	10.5740827326
319.0000000000	-0.1419655259	0.0073842593	12.7579469752
320.0000000000	-0.1434655259	0.0074074074	12.2098974517
321.0000000000	-0.1449655259	0.0074305556	5.9620470412
322.0000000000	-0.1464655259	0.0074537037	3.3974222347
323.0000000000	-0.1494655259	0.0074768519	3.1177413464
324.0000000000	-0.1464655259	0.0075000000	7.7474406579
325.0000000000	-0.1564655259	0.0075231481	8.4955160380
326.0000000000	-0.1594655259	0.0075462963	12.3181296062
327.0000000000	-0.1598405259	0.0075694444	8.3092389416
328.0000000000	-0.1602155259	0.0075925926	8.5006386979
329.0000000000	-0.1605905259	0.0076157407	8.5840628638
330.0000000000	-0.1609655259	0.0076388889	12.5582107009
331.0000000000	-0.1613405259	0.0076620370	9.9705483933
332.0000000000	-0.1617155259	0.0076851852	9.5290814699
333.0000000000	-0.1620905259	0.0077083333	1.7730055161
334.0000000000	-0.1624655259	0.0077314815	8.0275615943
335.0000000000	-0.1644655259	0.0077546296	4.3018753683
336.0000000000	-0.1744655259	0.0077777778	4.6377135250
337.0000000000	-0.1754655259	0.0078009259	13.4804097768
338.0000000000	-0.1824655259	0.0078240741	2.8167251268
339.0000000000	-0.1834655259	0.0078472222	8.4002063037
340.0000000000	-0.1844655259	0.0078703704	8.2499063460
341.0000000000	-0.1814655259	0.0078935185	7.0961462432
342.0000000000	-0.1794655259	0.0079166667	9.7716017427
343.0000000000	-0.1814655259	0.0079398148	9.5570623952
344.0000000000	-0.1754655259	0.0079629630	10.6122611138
345.0000000000	-0.1784655259	0.0079861111	14.1497200127
346.0000000000	-0.1814655259	0.0080092593	3.6943236482
347.0000000000	-0.1844655259	0.0080324074	3.5899166580
348.0000000000	-0.1874655259	0.0080555556	7.4352665811
349.0000000000	-0.1904655259	0.0080787037	10.3228750150
350.0000000000	-0.1934655259	0.0081018519	7.5961215435
351.0000000000	-0.1964655259	0.0081250000	1.3272860845
352.0000000000	-0.1994655259	0.0081481481	3.0815801452
353.0000000000	-0.1954655259	0.0081712963	3.1633574214
354.0000000000	-0.1914655259	0.0081944444	2.1658132523
355.0000000000	-0.2004655259	0.0082175926	10.2101521146
356.0000000000	-0.2014655259	0.0082407407	1.4451785975
357.0000000000	-0.2054655259	0.0082638889	6.8536218391
358.0000000000	-0.2094655259	0.0082870370	5.6506191227
359.0000000000	-0.2124655259	0.0083101852	5.6706795254
360.0000000000	-0.2174655259	0.0083333333	3.6038424221
361.0000000000	-0.2184655259	0.0083564815	5.6396375384
362.0000000000	-0.2124655259	0.0083796296	8.4490669204
363.0000000000	-0.2089655259	0.0084027778	8.4601983582
364.0000000000	-0.2054655259	0.0084259259	9.0724626886
365.0000000000	-0.2054655259	0.0084490741	2.1817109559
366.0000000000	-0.2054655259	0.0084722222	6.9604440091
367.0000000000	-0.2074655259	0.0084953704	5.3887515088
368.0000000000	-0.2034655259	0.0085185185	7.9027577563
369.0000000000	-0.2074655259	0.0085416667	3.5327411315
370.0000000000	-0.2114655259	0.0085648148	7.8982173350
371.0000000000	-0.2144655259	0.0085879630	4.2728445991
372.0000000000	-0.2184655259	0.0086111111	2.5312596351
373.0000000000	-0.2204655259	0.0086342593	7.4929496017
374.0000000000	-0.2224655259	0.0086574074	4.0869210653
375.0000000000	-0.2233405259	0.0086805556	1.9617746362
376.0000000000	-0.2242155259	0.0087037037	1.7785054239
377.0000000000	-0.2250905259	0.0087268519	9.8222337180
378.0000000000	-0.2259655259	0.0087500000	16.0468453480
379.0000000000	-0.2268405259	0.0087731481	5.4882750618
380.0000000000	-0.2277155259	0.0087962963	5.5072334208
381.0000000000	-0.2285905259	0.0088194444	7.1520410419
382.0000000000	-0.2294655259	0.0088425926	6.4346725903
383.0000000000	-0.2344655259	0.0088657407	2.4704789018
384.0000000000	-0.2354655259	0.0088888889	9.9844469976
385.0000000000	-0.2334655259	0.0089120370	5.6675570984
386.0000000000	-0.2364655259	0.0089351852	3.4556875611
387.0000000000	-0.2372155259	0.0089583333	5.1797527964
388.0000000000	-0.2379655259	0.0089814815	4.9360956533
389.0000000000	-0.2387155259	0.0090046296	3.5536177682
390.0000000000	-0.2394655259	0.0090277778	2.5083662737
391.0000000000	-0.2402155259	0.0090509259	2.0563515362
392.0000000000	-0.2409655259	0.0090740741	3.7896957786
393.0000000000	-0.2417155259	0.0090972222	5.6838736543
394.0000000000	-0.2424655259	0.0091203704	10.0646217986
395.0000000000	-0.2454655259	0.0091435185	8.7870815194
396.0000000000	-0.2464655259	0.0091666667	3.4147165479
397.0000000000	-0.2484655259	0.0091898148	5.2068832985
