times 	 signal 	 freqs 	 dft
251.0000000000	0.0015106659	0.0058101852	4.5055978995
252.0000000000	0.0065106659	0.0058333333	6.7218686950
253.0000000000	0.0195106659	0.0058564815	6.9907140770
254.0000000000	0.0185106659	0.0058796296	2.2107635263
255.0000000000	-0.0144893341	0.0059027778	1.3509794381
256.0000000000	-0.0674893341	0.0059259259	1.8778242020
257.0000000000	-0.1044893341	0.0059490741	0.9573122348
258.0000000000	-0.1064893341	0.0059722222	2.0674689454
259.0000000000	-0.0604893341	0.0059953704	3.0164256089
260.0000000000	-0.0124893341	0.0060185185	3.6297531541
261.0000000000	0.0375106659	0.0060416667	3.8640138877
262.0000000000	0.0645106659	0.0060648148	7.2920817047
263.0000000000	0.0755106659	0.0060879630	5.7450534132
264.0000000000	0.0755106659	0.0061111111	2.6696206223
265.0000000000	0.0375106659	0.0061342593	2.9655153336
266.0000000000	-0.0314893341	0.0061574074	4.0525389488
267.0000000000	-0.0874893341	0.0061805556	2.8028271183
268.0000000000	-0.1134893341	0.0062037037	4.1009151723
269.0000000000	-0.0894893341	0.0062268519	4.3123800557
270.0000000000	-0.0394893341	0.0062500000	6.1818304162
271.0000000000	0.0185106659	0.0062731481	5.2071109403
272.0000000000	0.0425106659	0.0062962963	3.9627301133
273.0000000000	0.0515106659	0.0063194444	4.4501685423
274.0000000000	0.0395106659	0.0063425926	3.9316886264
275.0000000000	0.0125106659	0.0063657407	5.5435983958
276.0000000000	-0.0274893341	0.0063888889	4.8798309867
277.0000000000	-0.0814893341	0.0064120370	1.5800667256
278.0000000000	-0.1054893341	0.0064351852	0.6140115641
279.0000000000	-0.0954893341	0.0064583333	3.3704627265
280.0000000000	-0.0584893341	0.0064814815	3.8950793874
281.0000000000	-0.0284893341	0.0065046296	1.3246492672
282.0000000000	-0.0024893341	0.0065277778	3.0526605582
283.0000000000	0.0025106659	0.0065509259	0.7584098687
284.0000000000	0.0125106659	0.0065740741	2.1156320349
285.0000000000	0.0185106659	0.0065972222	1.7174285962
286.0000000000	0.0065106659	0.0066203704	3.6727501831
287.0000000000	-0.0244893341	0.0066435185	2.5446786573
288.0000000000	-0.0584893341	0.0066666667	0.8223112699
289.0000000000	-0.0814893341	0.0066898148	0.7769403345
290.0000000000	-0.0814893341	0.0067129630	3.7361107344
291.0000000000	-0.0734893341	0.0067361111	4.1586422281
292.0000000000	-0.0554893341	0.0067592593	5.4360955723
293.0000000000	-0.0484893341	0.0067824074	4.2139040788
294.0000000000	-0.0384893341	0.0068055556	2.0595742615
295.0000000000	-0.0264893341	0.0068287037	6.2224717042
296.0000000000	-0.0244893341	0.0068518519	4.5710267063
297.0000000000	-0.0334893341	0.0068750000	4.7470588112
298.0000000000	-0.0454893341	0.0068981481	1.2429233080
299.0000000000	-0.0584893341	0.0069212963	2.5513964269
300.0000000000	-0.0524893341	0.0069444444	2.9813323087
301.0000000000	-0.0364893341	0.0069675926	1.1180954077
302.0000000000	-0.0234893341	0.0069907407	2.6772611188
303.0000000000	-0.0184893341	0.0070138889	5.1873691138
304.0000000000	-0.0254893341	0.0070370370	6.8042194624
305.0000000000	-0.0354893341	0.0070601852	5.5951368043
306.0000000000	-0.0424893341	0.0070833333	2.3446369580
307.0000000000	-0.0464893341	0.0071064815	1.7590222505
308.0000000000	-0.0454893341	0.0071296296	2.2969524801
309.0000000000	-0.0424893341	0.0071527778	1.5580274266
310.0000000000	-0.0334893341	0.0071759259	1.3066569157
311.0000000000	-0.0224893341	0.0071990741	2.6005422828
312.0000000000	-0.0124893341	0.0072222222	2.9443722619
313.0000000000	-0.0144893341	0.0072453704	1.2412307360
314.0000000000	-0.0284893341	0.0072685185	4.5495230403
315.0000000000	-0.0464893341	0.0072916667	4.5242549385
316.0000000000	-0.0594893341	0.0073148148	5.4102863104
317.0000000000	-0.0714893341	0.0073379630	4.6967814805
318.0000000000	-0.0754893341	0.0073611111	2.1567740740
319.0000000000	-0.0714893341	0.0073842593	4.6332296749
320.0000000000	-0.0584893341	0.0074074074	3.3533731547
321.0000000000	-0.0414893341	0.0074305556	1.1665895405
322.0000000000	-0.0294893341	0.0074537037	1.5799434980
323.0000000000	-0.0314893341	0.0074768519	0.3543188245
324.0000000000	-0.0434893341	0.0075000000	1.6517677777
